enno_msgid,sg_rule,eReason,sReason,enno_total_message,enno_total_case,enno_total_false,real_false,real_false_case,false_report_ratio,s_total_message,s_total_case,s_total_miss,real_miss,real_miss_case,miss_report_ratio,eReasonDiffStatistics,sReasonDiffStatistics,reasonDiffStatistics,eReasonIssueStatistics,sReasonIssueStatistics,reasonIssueStatistics
CdcFalsePathUnmatched,SGDC_cdc_false_path06,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
CdcFalsePathNoCrossing,FalsePathSetup,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
CdcFalsePathOptionMissing,SGDC_cdc_false_path07,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RstSynchronizerUnused,SGDC_reset_synchronizer08,,,1,1,0,0,0,0.00%,1,1,0,0,0,0.00%,,,,,,
RstSynchronizerNotInFanoutPath,SGDC_reset_synchronizer02,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RstSenseInvalid,SGDCSTX_008,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
RstSenseInvalid,SGDC_reset04,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
AbstractPortModuleUninstantiated,SGDC_abstract_port01,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
IpBlockModuleUninstantiated,SGDC_IP_block01,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
SyncCellFromToDomainSame,SGDC_sync_cell04,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
QualFromToDomainSame,SGDC_qualifier10,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
